"Game Date","DOW","Home Team","Score","Away Team","Score",".","Att."
03/17/13,"Sun.","Pittsburgh",2,"Boston",1,,18659
03/17/13,"Sun.","Ottawa",4,"Winnipeg",1,,19227
03/18/13,"Mon.","NY Rangers",2,"Carolina",1,"SO",17200
03/18/13,"Mon.","Dallas",4,"Calgary",3,,16057
03/18/13,"Mon.","Colorado",2,"Chicago",5,,16952
03/18/13,"Mon.","Vancouver",1,"Minnesota",3,,18910
03/18/13,"Mon.","Los Angeles",4,"Phoenix",0,,18118
03/18/13,"Mon.","Tampa Bay",4,"Philadelphia",2,,19204
03/18/13,"Mon.","Anaheim",5,"San Jose",3,,14441
03/19/13,"Tue.","Carolina",1,"Florida",4,,16349
03/19/13,"Tue.","Columbus",4,"Nashville",3,,13364
03/19/13,"Tue.","NY Islanders",3,"Ottawa",5,,10668
03/19/13,"Tue.","New Jersey",2,"NY Rangers",3,,17625
03/19/13,"Tue.","Los Angeles",3,"Phoenix",2,,18118
03/19/13,"Tue.","Montreal",2,"Buffalo",3,"OT",21273
03/19/13,"Tue.","Winnipeg",3,"Boston",1,,15004
03/19/13,"Tue.","Vancouver",3,"St. Louis",2,,18910
03/19/13,"Tue.","Pittsburgh",2,"Washington",1,,18653
03/20/13,"Wed.","Anaheim",4,"Chicago",2,,17610
03/20/13,"Wed.","Colorado",4,"Dallas",3,,13813
03/20/13,"Wed.","Detroit",2,"Minnesota",4,,20066
03/20/13,"Wed.","Edmonton",3,"San Jose",4,"SO",16839
03/20/13,"Wed.","Toronto",4,"Tampa Bay",2,,19433
03/21/13,"Thu.","Nashville",5,"Calgary",3,,17113
03/21/13,"Thu.","Los Angeles",0,"Dallas",2,,18118
03/21/13,"Thu.","NY Rangers",1,"Florida",3,,17200
03/21/13,"Thu.","NY Islanders",2,"Montreal",5,,11012
03/21/13,"Thu.","Carolina",1,"New Jersey",4,,16941
03/21/13,"Thu.","Phoenix",1,"Vancouver",2,,17220
03/21/13,"Thu.","Ottawa",1,"Boston",2,,19603
03/21/13,"Thu.","Buffalo",5,"Toronto",4,"SO",19070
03/21/13,"Thu.","Winnipeg",0,"Washington",4,,15004
03/22/13,"Fri.","Columbus",5,"Calgary",1,,13853
03/22/13,"Fri.","Anaheim",1,"Detroit",5,,17174
03/22/13,"Fri.","NY Islanders",2,"Pittsburgh",4,,14888
03/22/13,"Fri.","Winnipeg",1,"Washington",6,,15004
03/23/13,"Sat.","Nashville",5,"Columbus",2,,17113
03/23/13,"Sat.","Dallas",5,"Colorado",2,,17311
03/23/13,"Sat.","New Jersey",2,"Florida",1,,17625
03/23/13,"Sat.","Los Angeles",0,"Vancouver",1,,18118
03/23/13,"Sat.","Montreal",1,"Buffalo",2,,21273
03/23/13,"Sat.","Toronto",3,"Boston",2,,19236
03/23/13,"Sat.","Edmonton",0,"St. Louis",3,,16839
03/23/13,"Sat.","Minnesota",2,"San Jose",0,,19358
03/23/13,"Sat.","Ottawa",5,"Tampa Bay",3,,20016
03/24/13,"Sun.","Anaheim",1,"Detroit",2,,17427
03/24/13,"Sun.","NY Islanders",3,"Florida",0,,14512
03/24/13,"Sun.","Pittsburgh",2,"Philadelphia",1,"OT",18662
03/24/13,"Sun.","Colorado",2,"Vancouver",3,,15194
03/24/13,"Sun.","Calgary",3,"St. Louis",2,,19289
03/24/13,"Sun.","Winnipeg",3,"Tampa Bay",2,,15004
03/24/13,"Sun.","NY Rangers",2,"Washington",3,"SO",17200
03/25/13,"Mon.","Phoenix",2,"Detroit",3,,17428
03/25/13,"Mon.","Nashville",3,"Edmonton",2,,17113
03/25/13,"Mon.","Dallas",4,"Minnesota",7,,16167
03/25/13,"Mon.","Chicago",4,"Los Angeles",5,,21850
03/25/13,"Mon.","Ottawa",3,"New Jersey",2,"SO",18902
03/25/13,"Mon.","Anaheim",3,"San Jose",5,,16083
03/25/13,"Mon.","Boston",3,"Toronto",2,"SO",17565
03/26/13,"Tue.","Chicago",2,"Calgary",0,,21790
03/26/13,"Tue.","Vancouver",1,"Columbus",0,"SO",18910
03/26/13,"Tue.","Toronto",3,"Florida",2,,19379
03/26/13,"Tue.","St. Louis",0,"Edmonton",3,,17260
03/26/13,"Tue.","Pittsburgh",1,"Montreal",0,,18646
03/26/13,"Tue.","Philadelphia",2,"NY Rangers",5,,19961
03/26/13,"Tue.","Washington",2,"NY Islanders",3,,18506
03/26/13,"Tue.","Tampa Bay",2,"Buffalo",1,,19204
03/26/13,"Tue.","Carolina",1,"Winnipeg",4,,16225
03/27/13,"Wed.","Calgary",4,"Colorado",3,,19289
03/27/13,"Wed.","Boston",5,"Montreal",6,"SO",17565
03/27/13,"Wed.","Minnesota",4,"Phoenix",3,"OT",19076
03/27/13,"Wed.","San Jose",4,"Anaheim",0,,17562
03/28/13,"Thu.","Toronto",6,"Carolina",3,,19236
03/28/13,"Thu.","Edmonton",6,"Columbus",4,,16839
03/28/13,"Thu.","Vancouver",4,"Colorado",1,,18910
03/28/13,"Thu.","San Jose",2,"Detroit",0,,17562
03/28/13,"Thu.","St. Louis",2,"Los Angeles",4,,19770
03/28/13,"Thu.","Ottawa",3,"NY Rangers",0,,19447
03/28/13,"Thu.","Philadelphia",3,"NY Islanders",4,"SO",19906
03/28/13,"Thu.","Nashville",4,"Phoenix",7,,17113
03/28/13,"Thu.","Florida",5,"Buffalo",4,"SO",17044
03/28/13,"Thu.","Pittsburgh",4,"Winnipeg",0,,18649
03/29/13,"Fri.","Calgary",4,"Columbus",6,,19289
03/29/13,"Fri.","Dallas",5,"Minnesota",3,,17376
03/29/13,"Fri.","Tampa Bay",5,"New Jersey",4,"SO",19204
03/29/13,"Fri.","Chicago",1,"Anaheim",2,,22105
03/30/13,"Sat.","Winnipeg",1,"Carolina",3,,15004
03/30/13,"Sat.","Colorado",1,"Nashville",0,"OT",15324
03/30/13,"Sat.","Minnesota",4,"Los Angeles",3,"SO",19223
03/30/13,"Sat.","Florida",3,"New Jersey",2,"OT",18138
03/30/13,"Sat.","Montreal",3,"NY Rangers",0,,21273
03/30/13,"Sat.","Pittsburgh",2,"NY Islanders",0,,18673
03/30/13,"Sat.","San Jose",3,"Phoenix",2,"SO",17562
03/30/13,"Sat.","Edmonton",4,"Vancouver",0,,16839
03/30/13,"Sat.","Ottawa",0,"Toronto",4,,20183
03/30/13,"Sat.","Philadelphia",3,"Boston",1,,19997
03/30/13,"Sat.","Buffalo",3,"Washington",4,"SO",19070
03/31/13,"Sun.","Detroit",1,"Chicago",7,,20066
03/31/13,"Sun.","Dallas",2,"Los Angeles",3,,15719
03/31/13,"Sun.","Buffalo",0,"Boston",2,,19027
03/31/13,"Sun.","Columbus",2,"Anaheim",1,"OT",13185
03/31/13,"Sun.","Philadelphia",5,"Washington",4,"OT",19681
04/01/13,"Mon.","Montreal",4,"Carolina",1,,21273
04/01/13,"Mon.","Edmonton",4,"Calgary",1,,16839
04/01/13,"Mon.","Detroit",3,"Colorado",2,,20066
04/01/13,"Mon.","Chicago",3,"Nashville",2,"SO",21306
04/01/13,"Mon.","New Jersey",1,"NY Islanders",3,,17625
04/01/13,"Mon.","San Jose",3,"Vancouver",2,,17562
04/01/13,"Mon.","Dallas",0,"Anaheim",4,,13748
04/01/13,"Mon.","Minnesota",1,"St. Louis",4,,18786
04/01/13,"Mon.","NY Rangers",4,"Winnipeg",2,,17200
04/02/13,"Tue.","Nashville",3,"Colorado",1,,16211
04/02/13,"Tue.","Tampa Bay",2,"Florida",3,"SO",17904
04/02/13,"Tue.","Phoenix",3,"Los Angeles",1,,12934
04/02/13,"Tue.","Boston",3,"Ottawa",2,,17565
04/02/13,"Tue.","Pittsburgh",1,"Buffalo",4,,18642
04/02/13,"Tue.","NY Islanders",5,"Winnipeg",2,,11819
04/02/13,"Tue.","Carolina",3,"Washington",5,,16530
04/03/13,"Wed.","Anaheim",5,"Dallas",2,,15165
04/03/13,"Wed.","Calgary",2,"Edmonton",8,,19289
04/03/13,"Wed.","Philadelphia",5,"Montreal",3,,19882
04/03/13,"Wed.","San Jose",4,"Minnesota",2,,17562
04/03/13,"Wed.","NY Rangers",6,"Pittsburgh",1,,17200
04/04/13,"Thu.","Nashville",1,"Columbus",3,,17113
04/04/13,"Thu.","Phoenix",4,"Detroit",2,,16623
04/04/13,"Thu.","Vancouver",4,"Edmonton",0,,18910
04/04/13,"Thu.","Los Angeles",3,"Minnesota",0,,18118
04/04/13,"Thu.","Boston",1,"New Jersey",0,,17565
04/04/13,"Thu.","Washington",2,"NY Islanders",1,"SO",18506
04/04/13,"Thu.","Toronto",3,"Philadelphia",5,,19619
04/04/13,"Thu.","Carolina",0,"Tampa Bay",5,,17042
04/04/13,"Thu.","Chicago",3,"St. Louis",4,"SO",22081
04/04/13,"Thu.","Montreal",4,"Winnipeg",1,,21273
04/05/13,"Fri.","San Jose",2,"Calgary",1,,17562
04/05/13,"Fri.","St. Louis",3,"Columbus",1,,19224
04/05/13,"Fri.","Colorado",2,"Detroit",3,"OT",18007
04/05/13,"Fri.","Anaheim",1,"Dallas",3,,16884
04/05/13,"Fri.","Buffalo",4,"Ottawa",2,,18811
04/05/13,"Fri.","Pittsburgh",2,"NY Rangers",1,"SO",18659
04/06/13,"Sat.","Vancouver",5,"Calgary",2,,18910
04/06/13,"Sat.","Nashville",0,"Chicago",1,,17256
04/06/13,"Sat.","Phoenix",4,"Colorado",0,,16648
04/06/13,"Sat.","Los Angeles",4,"Edmonton",1,,18118
04/06/13,"Sat.","Carolina",1,"NY Rangers",4,,17457
04/06/13,"Sat.","Winnipeg",4,"Philadelphia",1,,15004
04/06/13,"Sat.","New Jersey",1,"Toronto",2,,17625
04/06/13,"Sat.","Montreal",2,"Boston",1,,21273
04/06/13,"Sat.","NY Islanders",4,"Tampa Bay",2,,16170
04/06/13,"Sat.","Florida",3,"Washington",4,,16886
04/07/13,"Sun.","San Jose",4,"Dallas",5,"SO",17562
04/07/13,"Sun.","Chicago",5,"Nashville",3,,22044
04/07/13,"Sun.","Columbus",0,"Minnesota",3,,15909
04/07/13,"Sun.","Anaheim",4,"Los Angeles",3,"SO",17494
04/07/13,"Sun.","Buffalo",3,"New Jersey",2,"SO",18703
04/07/13,"Sun.","Florida",2,"Ottawa",1,,15552
04/07/13,"Sun.","Washington",4,"Tampa Bay",2,,18506
04/07/13,"Sun.","Detroit",0,"St. Louis",1,,20066
04/08/13,"Mon.","Boston",6,"Carolina",2,,17565
04/08/13,"Mon.","Colorado",1,"Calgary",3,,13444
04/08/13,"Mon.","Anaheim",2,"Edmonton",1,,15148
04/08/13,"Mon.","Toronto",4,"NY Rangers",3,,19437
04/08/13,"Mon.","Vancouver",2,"Phoenix",0,,18910
04/09/13,"Tue.","Minnesota",0,"Chicago",1,,19158
04/09/13,"Tue.","Dallas",5,"Los Angeles",1,,16367
04/09/13,"Tue.","Tampa Bay",3,"Ottawa",2,,17323
04/09/13,"Tue.","NY Islanders",4,"Philadelphia",1,,13888
04/09/13,"Tue.","Winnipeg",4,"Buffalo",1,,15004
04/09/13,"Tue.","Columbus",4,"San Jose",0,,17771
04/09/13,"Tue.","Carolina",3,"Pittsburgh",5,,17168
04/09/13,"Tue.","Nashville",0,"St. Louis",1,,15063
04/09/13,"Tue.","Montreal",2,"Washington",3,,21273
04/10/13,"Wed.","Anaheim",1,"Colorado",4,,14646
04/10/13,"Wed.","Edmonton",1,"Phoenix",3,,16839
04/10/13,"Wed.","NY Rangers",3,"Toronto",2,"SO",17200
04/10/13,"Wed.","New Jersey",4,"Boston",5,,17625
04/10/13,"Wed.","Calgary",1,"Vancouver",4,,19289
04/11/13,"Thu.","Washington",3,"Carolina",1,,18506
04/11/13,"Thu.","Los Angeles",3,"Colorado",2,"SO",18118
04/11/13,"Thu.","Winnipeg",7,"Florida",2,,15004
04/11/13,"Thu.","Buffalo",1,"Montreal",5,,19070
04/11/13,"Thu.","Philadelphia",1,"Ottawa",3,,19598
04/11/13,"Thu.","Boston",1,"NY Islanders",2,,17565
04/11/13,"Thu.","Detroit",2,"San Jose",3,"SO",20066
04/11/13,"Thu.","Tampa Bay",3,"Pittsburgh",6,,19204
04/11/13,"Thu.","Minnesota",0,"St. Louis",2,,18947
04/12/13,"Fri.","Chicago",3,"Detroit",2,"SO",22191
04/12/13,"Fri.","Nashville",2,"Dallas",5,,16818
04/12/13,"Fri.","New Jersey",0,"Ottawa",2,,16099
04/12/13,"Fri.","Calgary",3,"Phoenix",2,"OT",19289
04/12/13,"Fri.","Columbus",4,"St. Louis",1,,17007
04/13/13,"Sat.","Edmonton",1,"Calgary",4,,16839
04/13/13,"Sat.","Minnesota",2,"Columbus",3,"SO",19187
04/13/13,"Sat.","Toronto",5,"Montreal",1,,19651
04/13/13,"Sat.","NY Islanders",0,"NY Rangers",1,"OT",16170
04/13/13,"Sat.","Buffalo",1,"Philadelphia",0,,19070
04/13/13,"Sat.","Carolina",4,"Boston",2,,18680
04/13/13,"Sat.","Los Angeles",2,"Anaheim",1,,18473
04/13/13,"Sat.","Dallas",2,"San Jose",1,,18007
04/13/13,"Sat.","Florida",1,"Pittsburgh",3,,18891
04/13/13,"Sat.","Washington",6,"Tampa Bay",5,"OT",18506
04/13/13,"Sat.","Colorado",4,"Vancouver",3,,15229
04/14/13,"Sun.","St. Louis",0,"Chicago",2,,19385
04/14/13,"Sun.","Nashville",0,"Detroit",3,,17113
04/14/13,"Sun.","Buffalo",3,"Tampa Bay",1,,18991
04/15/13,"Mon.","Colorado",3,"Columbus",4,"OT",13694
04/15/13,"Mon.","Chicago",5,"Dallas",2,,21986
04/15/13,"Mon.","Calgary",3,"Minnesota",4,,19289
04/15/13,"Mon.","Toronto",2,"New Jersey",0,,19425
04/15/13,"Mon.","Montreal",3,"Philadelphia",7,,21273
04/15/13,"Mon.","Phoenix",0,"San Jose",4,,13094
04/15/13,"Mon.","Nashville",2,"Vancouver",5,,16518
04/16/13,"Tue.","Ottawa",3,"Carolina",2,,19181
04/16/13,"Tue.","NY Islanders",5,"Florida",2,,15922
04/16/13,"Tue.","Edmonton",3,"Minnesota",5,,16839
04/16/13,"Tue.","San Jose",3,"Los Angeles",2,"SO",17562
04/16/13,"Tue.","Philadelphia",4,"NY Rangers",2,,19706
04/16/13,"Tue.","Washington",5,"Toronto",1,,18506
04/16/13,"Tue.","Winnipeg",4,"Tampa Bay",3,"SO",15004
04/16/13,"Tue.","St. Louis",2,"Vancouver",1,"SO",17709
04/17/13,"Wed.","Anaheim",2,"Columbus",3,"OT",15074
04/17/13,"Wed.","Calgary",3,"Detroit",2,,19289
04/17/13,"Wed.","Pittsburgh",6,"Montreal",4,,18626
04/17/13,"Wed.","Boston",2,"Buffalo",3,"SO",17565
04/18/13,"Thu.","Winnipeg",4,"Carolina",3,"OT",15004
04/18/13,"Thu.","Los Angeles",2,"Columbus",1,,18118
04/18/13,"Thu.","NY Rangers",6,"Florida",1,,17200
04/18/13,"Thu.","San Jose",6,"Minnesota",1,,17562
04/18/13,"Thu.","Philadelphia",0,"New Jersey",3,,19727
04/18/13,"Thu.","Toronto",3,"NY Islanders",5,,19676
04/18/13,"Thu.","St. Louis",2,"Phoenix",1,"SO",17205
04/18/13,"Thu.","Montreal",3,"Tampa Bay",2,,21273
04/18/13,"Thu.","Ottawa",3,"Washington",1,,19965
04/18/13,"Thu.","Dallas",5,"Vancouver",1,,16571
04/19/13,"Fri.","St. Louis",2,"Dallas",1,,19328
04/19/13,"Fri.","Colorado",1,"Edmonton",4,,15890
04/19/13,"Fri.","Chicago",5,"Nashville",4,"OT",22014
04/19/13,"Fri.","Buffalo",4,"NY Rangers",8,,19003
04/19/13,"Fri.","Calgary",3,"Anaheim",1,,19289
04/20/13,"Sat.","Vancouver",2,"Detroit",1,"SO",18910
04/20/13,"Sat.","New Jersey",6,"Florida",2,,16018
04/20/13,"Sat.","Winnipeg",4,"NY Islanders",5,"SO",15004
04/20/13,"Sat.","Chicago",2,"Phoenix",3,"SO",22272
04/20/13,"Sat.","Carolina",3,"Philadelphia",5,,18112
04/20/13,"Sat.","Ottawa",1,"Toronto",4,,20500
04/20/13,"Sat.","Boston",2,"Pittsburgh",3,,17565
04/20/13,"Sat.","Montreal",1,"Washington",5,,21273
04/21/13,"Sun.","Tampa Bay",2,"Carolina",3,,19204
04/21/13,"Sun.","Minnesota",1,"Calgary",4,,19039
04/21/13,"Sun.","San Jose",3,"Columbus",4,,17562
04/21/13,"Sun.","Los Angeles",4,"Dallas",3,"OT",18118
04/21/13,"Sun.","Boston",3,"Florida",0,,17565
04/21/13,"Sun.","NY Rangers",4,"New Jersey",1,,17200
04/21/13,"Sun.","Edmonton",1,"Anaheim",3,,16839
04/21/13,"Sun.","Colorado",5,"St. Louis",3,,14606
04/22/13,"Mon.","Vancouver",3,"Chicago",1,,18910
04/22/13,"Mon.","Detroit",4,"Phoenix",0,,20066
04/22/13,"Mon.","Edmonton",0,"Anaheim",3,,16839
04/22/13,"Mon.","Ottawa",1,"Pittsburgh",3,,20276
04/22/13,"Mon.","Buffalo",1,"Winnipeg",2,,18654
04/23/13,"Tue.","Nashville",4,"Calgary",3,,17113
04/23/13,"Tue.","St. Louis",3,"Colorado",1,,15427
04/23/13,"Tue.","San Jose",3,"Dallas",2,,17562
04/23/13,"Tue.","New Jersey",3,"Montreal",2,,15219
04/23/13,"Tue.","Minnesota",2,"Los Angeles",1,,18825
04/23/13,"Tue.","Florida",3,"NY Rangers",2,,17758
04/23/13,"Tue.","Carolina",4,"NY Islanders",3,"SO",16601
04/23/13,"Tue.","Pittsburgh",2,"Buffalo",4,,18630
04/23/13,"Tue.","Philadelphia",5,"Boston",2,,19717
04/23/13,"Tue.","Washington",5,"Winnipeg",3,,18506
04/24/13,"Wed.","Edmonton",1,"Chicago",4,,16839
04/24/13,"Wed.","Detroit",3,"Los Angeles",1,,20066
04/24/13,"Wed.","Tampa Bay",5,"Toronto",2,,18826
04/24/13,"Wed.","Phoenix",2,"San Jose",1,,12588
04/25/13,"Thu.","St. Louis",4,"Calgary",1,,15302
04/25/13,"Thu.","Dallas",1,"Columbus",3,,16918
04/25/13,"Thu.","Detroit",5,"Nashville",2,,20066
04/25/13,"Thu.","Winnipeg",2,"Montreal",4,,15004
04/25/13,"Thu.","Washington",1,"Ottawa",2,"OT",18506
04/25/13,"Thu.","Carolina",3,"NY Rangers",4,"OT",17172
04/25/13,"Thu.","Philadelphia",2,"NY Islanders",1,,19798
04/25/13,"Thu.","Florida",0,"Toronto",4,,16484
04/25/13,"Thu.","Vancouver",1,"Anaheim",3,,18910
04/25/13,"Thu.","New Jersey",3,"Pittsburgh",2,,16122
04/25/13,"Thu.","Boston",2,"Tampa Bay",0,,17565
04/26/13,"Fri.","Chicago",3,"Calgary",1,,22048
04/26/13,"Fri.","Phoenix",4,"Colorado",5,"SO",16011
04/26/13,"Fri.","Minnesota",1,"Edmonton",6,,19090
04/26/13,"Fri.","Buffalo",2,"NY Islanders",1,"SO",19070
04/27/13,"Sat.","Pittsburgh",8,"Carolina",3,,18658
04/27/13,"Sat.","St. Louis",3,"Chicago",1,,19841
04/27/13,"Sat.","Dallas",0,"Detroit",3,,18532
04/27/13,"Sat.","Tampa Bay",3,"Florida",5,,19204
04/27/13,"Sat.","Columbus",3,"Nashville",1,,19002
04/27/13,"Sat.","Toronto",1,"Montreal",4,,19730
04/27/13,"Sat.","Colorado",1,"Minnesota",3,,17731
04/27/13,"Sat.","NY Rangers",4,"New Jersey",0,,17200
04/27/13,"Sat.","Anaheim",3,"Phoenix",5,,17442
04/27/13,"Sat.","Ottawa",1,"Philadelphia",2,,20232
04/27/13,"Sat.","Washington",3,"Boston",2,"OT",18506
04/27/13,"Sat.","Los Angeles",3,"San Jose",2,,18443
04/27/13,"Sat.","Edmonton",7,"Vancouver",2,,16839
04/28/13,"Sun.","Boston",2,"Ottawa",4,,17565
