"Game Date","DOW","Home Team","Score","Away Team","Score",".","Att."
10/19/00,"Thu.","Edmonton",1,"Toronto",4,,17100
10/19/00,"Thu.","St. Louis",7,"Los Angeles",1,,18906
10/19/00,"Thu.","Detroit",1,"Nashville",2,"OT",19995
10/19/00,"Thu.","Washington",5,"New Jersey",2,,11862
10/19/00,"Thu.","Philadelphia",3,"Montreal",3,"OT",19358
10/19/00,"Thu.","Ottawa",3,"Pittsburgh",3,"OT",17679
10/20/00,"Fri.","Calgary",3,"Boston",2,,16271
10/20/00,"Fri.","Colorado",5,"Florida",1,,18007
10/20/00,"Fri.","Minnesota",1,"San Jose",3,,18064
10/20/00,"Fri.","Chicago",1,"Dallas",5,,14610
10/20/00,"Fri.","Atlanta",3,"NY Islanders",5,,13270
10/20/00,"Fri.","Buffalo",2,"Anaheim",2,"OT",17409
10/21/00,"Sat.","Vancouver",2,"Phoenix",3,"OT",16604
10/21/00,"Sat.","Calgary",1,"Toronto",2,,17139
10/21/00,"Sat.","Nashville",3,"San Jose",5,,15707
10/21/00,"Sat.","Dallas",4,"Los Angeles",3,,17001
10/21/00,"Sat.","St. Louis",1,"Chicago",0,,19541
10/21/00,"Sat.","Detroit",5,"Buffalo",4,"OT",19995
10/21/00,"Sat.","Washington",4,"NY Islanders",4,"OT",13502
10/21/00,"Sat.","Pittsburgh",5,"Columbus",2,,14239
10/21/00,"Sat.","Philadelphia",3,"Anaheim",4,,19477
10/21/00,"Sat.","New Jersey",7,"Tampa Bay",2,,15097
10/21/00,"Sat.","Ottawa",6,"Atlanta",6,"OT",14709
10/21/00,"Sat.","Montreal",5,"Carolina",2,,19654
10/22/00,"Sun.","Edmonton",3,"Phoenix",3,"OT",14003
10/22/00,"Sun.","Minnesota",0,"Florida",0,"OT",18064
10/22/00,"Sun.","Columbus",1,"Detroit",2,"OT",18136
10/22/00,"Sun.","NY Rangers",2,"Tampa Bay",4,,18200
10/23/00,"Mon.","Anaheim",4,"Los Angeles",5,"OT",14098
10/24/00,"Tue.","Calgary",2,"Phoenix",2,"OT",15412
10/24/00,"Tue.","Nashville",4,"Vancouver",4,"OT",14171
10/24/00,"Tue.","Carolina",2,"San Jose",3,,10140
10/24/00,"Tue.","NY Rangers",4,"Philadelphia",5,,18200
10/24/00,"Tue.","Montreal",2,"Minnesota",2,"OT",19011
10/25/00,"Wed.","Los Angeles",6,"Anaheim",2,,18118
10/25/00,"Wed.","Edmonton",1,"Atlanta",3,,11576
10/25/00,"Wed.","Colorado",2,"Nashville",1,"OT",18007
10/25/00,"Wed.","Dallas",2,"Vancouver",6,,17001
10/25/00,"Wed.","Columbus",1,"San Jose",3,,15211
10/25/00,"Wed.","Detroit",5,"Tampa Bay",1,,19995
10/25/00,"Wed.","Florida",1,"New Jersey",2,,13791
10/25/00,"Wed.","Pittsburgh",2,"Ottawa",3,,15823
10/25/00,"Wed.","Toronto",6,"Minnesota",1,,19114
10/25/00,"Wed.","Buffalo",4,"Carolina",1,,14912
10/26/00,"Thu.","St. Louis",4,"Calgary",3,,19318
10/26/00,"Thu.","Chicago",0,"Colorado",2,,13924
10/26/00,"Thu.","Philadelphia",3,"NY Rangers",0,,19479
10/26/00,"Thu.","Boston",4,"Washington",1,,14596
10/27/00,"Fri.","Anaheim",3,"Edmonton",2,,13592
10/27/00,"Fri.","Vancouver",1,"Atlanta",1,"OT",15250
10/27/00,"Fri.","Minnesota",3,"Calgary",1,,18064
10/27/00,"Fri.","Nashville",3,"Florida",3,"OT",15143
10/27/00,"Fri.","Dallas",2,"Phoenix",4,,17001
10/27/00,"Fri.","Columbus",3,"Washington",1,,16128
10/27/00,"Fri.","Tampa Bay",0,"Ottawa",6,,15413
10/27/00,"Fri.","Carolina",3,"New Jersey",3,"OT",18730
10/27/00,"Fri.","NY Rangers",1,"Pittsburgh",4,,18200
10/27/00,"Fri.","NY Islanders",2,"Montreal",1,,11261
10/27/00,"Fri.","Buffalo",2,"Toronto",1,,18690
10/28/00,"Sat.","San Jose",2,"Atlanta",2,"OT",17496
10/28/00,"Sat.","Phoenix",3,"Los Angeles",1,,14113
10/28/00,"Sat.","Colorado",4,"Edmonton",2,,18007
10/28/00,"Sat.","St. Louis",4,"Dallas",3,"OT",19667
10/28/00,"Sat.","Chicago",1,"Buffalo",3,,14948
10/28/00,"Sat.","Detroit",4,"Columbus",1,,19995
10/28/00,"Sat.","Florida",3,"Ottawa",1,,14501
10/28/00,"Sat.","Pittsburgh",0,"New Jersey",9,,16958
10/28/00,"Sat.","Montreal",1,"NY Islanders",2,,19206
10/28/00,"Sat.","Boston",1,"Toronto",2,"OT",15754
10/29/00,"Sun.","Calgary",3,"Anaheim",6,,16144
10/29/00,"Sun.","Minnesota",2,"Chicago",3,,18064
10/29/00,"Sun.","Carolina",1,"St. Louis",4,,10155
10/29/00,"Sun.","Philadelphia",1,"Washington",1,"OT",19382
10/29/00,"Sun.","NY Rangers",5,"Boston",1,,18200
10/30/00,"Mon.","Edmonton",5,"Anaheim",3,,12002
10/30/00,"Mon.","Colorado",0,"Phoenix",4,,18007
10/30/00,"Mon.","New Jersey",6,"Florida",5,"OT",13168
10/31/00,"Tue.","Nashville",2,"St. Louis",4,,14063
10/31/00,"Tue.","Columbus",4,"Los Angeles",1,,15250
10/31/00,"Tue.","Carolina",6,"Tampa Bay",5,"OT",7016
10/31/00,"Tue.","Washington",6,"Detroit",2,,15151
10/31/00,"Tue.","NY Islanders",4,"Boston",2,,6418
10/31/00,"Tue.","Ottawa",4,"Toronto",3,,18500
11/01/00,"Wed.","San Jose",3,"Pittsburgh",2,,17496
11/01/00,"Wed.","Anaheim",1,"Phoenix",1,"OT",11602
11/01/00,"Wed.","Vancouver",4,"Colorado",3,,16902
11/01/00,"Wed.","Edmonton",3,"Calgary",2,,15206
11/01/00,"Wed.","Dallas",4,"Columbus",0,,17001
11/01/00,"Wed.","Florida",0,"NY Islanders",3,,13371
11/01/00,"Wed.","NY Rangers",6,"Tampa Bay",1,,18200
11/01/00,"Wed.","New Jersey",1,"Philadelphia",1,"OT",15347
11/01/00,"Wed.","Montreal",2,"Detroit",4,,19482
11/02/00,"Thu.","St. Louis",2,"Washington",0,,19251
11/02/00,"Thu.","Atlanta",2,"Los Angeles",5,,13255
11/02/00,"Thu.","Philadelphia",1,"Nashville",3,,19245
11/02/00,"Thu.","Ottawa",6,"NY Rangers",5,,16209
11/02/00,"Thu.","Toronto",5,"New Jersey",3,,19177
11/02/00,"Thu.","Boston",5,"Chicago",4,,13227
11/03/00,"Fri.","Phoenix",2,"Dallas",2,"OT",15306
11/03/00,"Fri.","Vancouver",2,"Pittsburgh",4,,17875
11/03/00,"Fri.","Edmonton",3,"Minnesota",0,,12811
11/03/00,"Fri.","Colorado",5,"Carolina",3,,18007
11/03/00,"Fri.","Detroit",1,"Chicago",6,,19995
11/03/00,"Fri.","Tampa Bay",4,"NY Islanders",3,"OT",12234
11/03/00,"Fri.","Buffalo",5,"Montreal",4,,17666
11/04/00,"Sat.","San Jose",4,"Carolina",1,,17496
11/04/00,"Sat.","Calgary",1,"Pittsburgh",1,"OT",16459
11/04/00,"Sat.","Nashville",3,"Anaheim",3,"OT",16512
11/04/00,"Sat.","St. Louis",0,"Toronto",0,"OT",19262
11/04/00,"Sat.","Florida",2,"Washington",3,,14656
11/04/00,"Sat.","Philadelphia",3,"Buffalo",0,,19533
11/04/00,"Sat.","New Jersey",1,"Los Angeles",2,,13704
11/04/00,"Sat.","Ottawa",2,"Columbus",2,"OT",16401
11/04/00,"Sat.","Montreal",2,"NY Rangers",5,,21273
11/04/00,"Sat.","Boston",3,"Atlanta",8,,14362
11/05/00,"Sun.","Vancouver",2,"San Jose",2,"OT",13609
11/05/00,"Sun.","Calgary",2,"Minnesota",3,"OT",15330
11/05/00,"Sun.","Chicago",4,"Anaheim",2,,13360
11/05/00,"Sun.","Columbus",2,"Edmonton",4,,16041
11/05/00,"Sun.","Tampa Bay",5,"Washington",2,,14582
11/05/00,"Sun.","NY Islanders",1,"Los Angeles",4,,10281
11/05/00,"Sun.","Toronto",7,"Boston",1,,19148
11/06/00,"Mon.","Atlanta",2,"Ottawa",3,,12109
11/07/00,"Tue.","Los Angeles",3,"Phoenix",3,"OT",13557
11/07/00,"Tue.","Colorado",2,"Minnesota",0,,18007
11/07/00,"Tue.","NY Rangers",4,"Edmonton",3,,18200
11/07/00,"Tue.","NY Islanders",2,"Nashville",1,,6528
11/08/00,"Wed.","Anaheim",2,"Vancouver",7,,11588
11/08/00,"Wed.","Phoenix",2,"Detroit",4,,14418
11/08/00,"Wed.","Minnesota",0,"Calgary",1,,18064
11/08/00,"Wed.","Chicago",2,"San Jose",3,"OT",12794
11/08/00,"Wed.","Florida",2,"Montreal",4,,14028
11/08/00,"Wed.","Pittsburgh",5,"Philadelphia",2,,15035
11/08/00,"Wed.","New Jersey",3,"Nashville",4,,15978
11/08/00,"Wed.","Toronto",5,"Carolina",0,,19098
11/09/00,"Thu.","Los Angeles",2,"Vancouver",0,,13045
11/09/00,"Thu.","Colorado",3,"St. Louis",3,"OT",18007
11/09/00,"Thu.","Columbus",5,"San Jose",2,,15310
11/09/00,"Thu.","Washington",3,"NY Rangers",5,,15186
11/09/00,"Thu.","Philadelphia",2,"Edmonton",0,,19418
11/09/00,"Thu.","Buffalo",3,"NY Islanders",0,,15206
11/09/00,"Thu.","Boston",2,"Ottawa",1,,13522
11/10/00,"Fri.","Chicago",2,"Minnesota",5,,15348
11/10/00,"Fri.","Florida",3,"Calgary",3,"OT",14085
11/10/00,"Fri.","Tampa Bay",3,"Montreal",1,,13313
11/10/00,"Fri.","Carolina",3,"Toronto",1,,18730
11/10/00,"Fri.","New Jersey",2,"Pittsburgh",4,,16035
11/11/00,"Sat.","Los Angeles",2,"Detroit",2,"OT",18360
11/11/00,"Sat.","Vancouver",2,"St. Louis",5,,18422
11/11/00,"Sat.","Colorado",3,"Anaheim",1,,18007
11/11/00,"Sat.","Dallas",2,"Montreal",0,,17001
11/11/00,"Sat.","Columbus",2,"Phoenix",1,,18136
11/11/00,"Sat.","Tampa Bay",3,"Calgary",4,,13088
11/11/00,"Sat.","Pittsburgh",5,"Edmonton",2,,16653
11/11/00,"Sat.","Philadelphia",4,"Ottawa",3,,19497
11/11/00,"Sat.","NY Islanders",0,"San Jose",4,,11225
11/11/00,"Sat.","New Jersey",0,"Buffalo",4,,15011
11/11/00,"Sat.","Toronto",3,"Chicago",3,"OT",19305
11/11/00,"Sat.","Boston",2,"Nashville",2,"OT",14069
11/12/00,"Sun.","Anaheim",2,"Detroit",3,,16417
11/12/00,"Sun.","Minnesota",4,"Edmonton",5,"OT",18064
11/12/00,"Sun.","Carolina",4,"Ottawa",0,,12003
11/12/00,"Sun.","Washington",2,"Atlanta",2,"OT",12734
11/12/00,"Sun.","NY Rangers",0,"Phoenix",2,,18200
11/13/00,"Mon.","Colorado",3,"Pittsburgh",2,"OT",18007
11/13/00,"Mon.","Florida",1,"Atlanta",4,,13686
11/13/00,"Mon.","Buffalo",3,"Calgary",2,"OT",15429
11/14/00,"Tue.","Vancouver",4,"Chicago",2,,14492
11/14/00,"Tue.","Edmonton",3,"St. Louis",0,,12512
11/14/00,"Tue.","Columbus",3,"Dallas",2,,15732
11/14/00,"Tue.","Washington",2,"Phoenix",2,"OT",11512
11/14/00,"Tue.","New Jersey",2,"San Jose",3,,12991
11/14/00,"Tue.","Montreal",0,"Tampa Bay",1,,19052
11/15/00,"Wed.","Anaheim",0,"Colorado",3,,13470
11/15/00,"Wed.","Minnesota",2,"NY Rangers",3,,18568
11/15/00,"Wed.","Detroit",4,"San Jose",1,,19995
11/15/00,"Wed.","Atlanta",1,"Nashville",0,,13515
11/15/00,"Wed.","Carolina",1,"Florida",4,,11088
11/15/00,"Wed.","Toronto",1,"Philadelphia",2,"OT",19276
11/15/00,"Wed.","Buffalo",2,"Dallas",2,"OT",17106
11/16/00,"Thu.","Los Angeles",5,"NY Islanders",1,,14744
11/16/00,"Thu.","Phoenix",6,"Colorado",3,,15211
11/16/00,"Thu.","Calgary",2,"Chicago",5,,15518
11/16/00,"Thu.","Nashville",1,"Columbus",5,,14143
11/16/00,"Thu.","St. Louis",4,"Pittsburgh",3,,18907
11/16/00,"Thu.","Ottawa",0,"Carolina",1,,15211
11/16/00,"Thu.","Boston",2,"New Jersey",3,"OT",14898
11/17/00,"Fri.","Vancouver",4,"NY Rangers",3,,18422
11/17/00,"Fri.","Edmonton",3,"Chicago",3,"OT",16002
11/17/00,"Fri.","Columbus",0,"Florida",3,,17615
11/17/00,"Fri.","Detroit",0,"Dallas",1,,19995
11/17/00,"Fri.","Atlanta",2,"Philadelphia",3,"OT",18720
11/17/00,"Fri.","Washington",4,"Montreal",3,,14925
11/17/00,"Fri.","Toronto",2,"Tampa Bay",2,"OT",19145
11/17/00,"Fri.","Buffalo",3,"Minnesota",1,,16590
11/18/00,"Sat.","San Jose",5,"NY Islanders",3,,17496
11/18/00,"Sat.","Los Angeles",6,"Colorado",4,,18118
11/18/00,"Sat.","Phoenix",2,"Anaheim",6,,15374
11/18/00,"Sat.","Calgary",4,"NY Rangers",5,"OT",17139
11/18/00,"Sat.","Nashville",3,"Detroit",2,,17113
11/18/00,"Sat.","St. Louis",4,"Buffalo",1,,19921
11/18/00,"Sat.","Pittsburgh",3,"Atlanta",1,,14817
11/18/00,"Sat.","Philadelphia",5,"Washington",3,,19602
11/18/00,"Sat.","New Jersey",3,"Carolina",2,"OT",16051
11/18/00,"Sat.","Ottawa",5,"Florida",2,,18204
11/18/00,"Sat.","Montreal",1,"Toronto",6,,21273
11/18/00,"Sat.","Boston",1,"Minnesota",6,,14465
11/19/00,"Sun.","Anaheim",2,"NY Islanders",1,,13047
11/19/00,"Sun.","Edmonton",2,"Calgary",0,,17100
11/19/00,"Sun.","Columbus",1,"Vancouver",6,,16362
11/20/00,"Mon.","Dallas",6,"Tampa Bay",2,,17001
11/20/00,"Mon.","Detroit",6,"Nashville",3,,19995
11/21/00,"Tue.","Phoenix",1,"Chicago",4,,13392
11/21/00,"Tue.","St. Louis",3,"Vancouver",4,,19889
11/21/00,"Tue.","NY Rangers",1,"Toronto",3,,18200
11/21/00,"Tue.","Ottawa",2,"Boston",1,,17260
11/21/00,"Tue.","Montreal",1,"Florida",4,,19009
11/22/00,"Wed.","San Jose",4,"Chicago",1,,17496
11/22/00,"Wed.","Anaheim",2,"New Jersey",5,,13932
11/22/00,"Wed.","Colorado",5,"Columbus",2,,18007
11/22/00,"Wed.","Minnesota",1,"Calgary",1,"OT",18064
11/22/00,"Wed.","Nashville",0,"Dallas",1,,14517
11/22/00,"Wed.","Detroit",4,"Boston",5,,19995
11/22/00,"Wed.","Tampa Bay",8,"Atlanta",2,,12637
11/22/00,"Wed.","Washington",3,"Vancouver",2,"OT",11870
11/22/00,"Wed.","Pittsburgh",1,"Carolina",3,,13356
11/22/00,"Wed.","NY Islanders",3,"NY Rangers",4,"OT",16297
11/22/00,"Wed.","Toronto",4,"Edmonton",3,,19212
11/22/00,"Wed.","Buffalo",1,"Philadelphia",3,,17776
11/23/00,"Thu.","Los Angeles",1,"New Jersey",6,,13451
11/23/00,"Thu.","Atlanta",0,"Montreal",6,,14362
11/23/00,"Thu.","Ottawa",3,"Edmonton",5,,18087
11/24/00,"Fri.","Calgary",2,"Anaheim",2,"OT",17139
11/24/00,"Fri.","Minnesota",2,"Chicago",0,,18568
11/24/00,"Fri.","Nashville",0,"St. Louis",4,,17113
11/24/00,"Fri.","Dallas",3,"Columbus",0,,17001
11/24/00,"Fri.","Detroit",3,"Vancouver",2,,19995
11/24/00,"Fri.","Tampa Bay",2,"Florida",1,,19424
11/24/00,"Fri.","Washington",1,"NY Islanders",0,,15411
11/24/00,"Fri.","Philadelphia",0,"Pittsburgh",1,,19759
11/24/00,"Fri.","Buffalo",3,"NY Rangers",2,,18690
11/24/00,"Fri.","Boston",1,"Carolina",3,,15921
11/25/00,"Sat.","San Jose",2,"New Jersey",3,,17496
11/25/00,"Sat.","Edmonton",3,"Anaheim",2,,17100
11/25/00,"Sat.","Colorado",3,"Calgary",2,"OT",18007
11/25/00,"Sat.","St. Louis",5,"Phoenix",1,,19851
11/25/00,"Sat.","Columbus",2,"Dallas",4,,18136
11/25/00,"Sat.","Florida",2,"Tampa Bay",1,"OT",15612
11/25/00,"Sat.","Atlanta",2,"Washington",1,,14711
11/25/00,"Sat.","Pittsburgh",2,"Los Angeles",2,"OT",16958
11/25/00,"Sat.","NY Islanders",3,"Detroit",4,,14368
11/25/00,"Sat.","Montreal",3,"Buffalo",5,,21273
11/25/00,"Sat.","Toronto",2,"Ottawa",4,,19373
11/26/00,"Sun.","Minnesota",4,"Vancouver",2,,18064
11/26/00,"Sun.","Carolina",4,"Nashville",7,,10827
11/26/00,"Sun.","Philadelphia",1,"Phoenix",2,,19356
11/26/00,"Sun.","NY Rangers",3,"Ottawa",2,,18200
11/26/00,"Sun.","Boston",4,"Los Angeles",4,"OT",13108
11/27/00,"Mon.","Detroit",5,"Chicago",6,"OT",19995
11/27/00,"Mon.","NY Islanders",7,"Tampa Bay",4,,7807
11/27/00,"Mon.","Montreal",3,"Atlanta",2,,19072
11/28/00,"Tue.","San Jose",4,"Minnesota",1,,17247
11/28/00,"Tue.","Vancouver",4,"Anaheim",1,,14848
11/28/00,"Tue.","Nashville",6,"Calgary",1,,13673
11/28/00,"Tue.","NY Rangers",7,"Los Angeles",6,,18200
11/28/00,"Tue.","Ottawa",3,"Buffalo",1,,16390
11/28/00,"Tue.","Boston",3,"Pittsburgh",1,,13797
11/29/00,"Wed.","Edmonton",2,"Montreal",3,,16418
11/29/00,"Wed.","Colorado",2,"Phoenix",1,,18007
11/29/00,"Wed.","Dallas",3,"Calgary",4,,17001
11/29/00,"Wed.","Columbus",3,"Philadelphia",4,,17011
11/29/00,"Wed.","Florida",1,"Carolina",2,"OT",13008
11/29/00,"Wed.","Atlanta",4,"Detroit",6,,17631
11/29/00,"Wed.","Washington",4,"Tampa Bay",1,,11504
11/29/00,"Wed.","New Jersey",5,"NY Rangers",2,,19040
11/29/00,"Wed.","Toronto",5,"St. Louis",6,"OT",19315
11/30/00,"Thu.","San Jose",3,"Anaheim",2,"OT",17496
11/30/00,"Thu.","Phoenix",2,"Minnesota",0,,12447
11/30/00,"Thu.","Vancouver",3,"Montreal",4,,16720
11/30/00,"Thu.","Chicago",0,"Nashville",3,,13134
11/30/00,"Thu.","Carolina",2,"Philadelphia",0,,13729
11/30/00,"Thu.","NY Islanders",4,"Toronto",6,,8751
12/01/00,"Fri.","Colorado",4,"Dallas",2,,18007
12/01/00,"Fri.","Nashville",1,"Chicago",2,,15577
12/01/00,"Fri.","Florida",1,"Detroit",3,,17013
12/01/00,"Fri.","Atlanta",5,"Tampa Bay",3,,14599
12/01/00,"Fri.","Washington",3,"Boston",2,,15670
12/01/00,"Fri.","New Jersey",0,"NY Islanders",0,"OT",17002
12/01/00,"Fri.","Buffalo",4,"Pittsburgh",6,,18690
12/02/00,"Sat.","Los Angeles",3,"Minnesota",2,,16270
12/02/00,"Sat.","Phoenix",2,"Dallas",5,,13896
12/02/00,"Sat.","Vancouver",5,"Edmonton",2,,18422
12/02/00,"Sat.","Calgary",1,"Montreal",1,"OT",16707
12/02/00,"Sat.","St. Louis",5,"Florida",2,,19364
12/02/00,"Sat.","Columbus",1,"Atlanta",2,,17295
12/02/00,"Sat.","Tampa Bay",3,"Detroit",0,,20718
12/02/00,"Sat.","Pittsburgh",2,"Buffalo",3,,16958
12/02/00,"Sat.","Ottawa",5,"Philadelphia",3,,18500
12/02/00,"Sat.","Toronto",8,"NY Rangers",2,,19331
12/02/00,"Sat.","Boston",0,"Washington",2,,14058
12/03/00,"Sun.","Anaheim",4,"Los Angeles",0,,17174
12/03/00,"Sun.","Edmonton",3,"San Jose",3,"OT",13739
12/03/00,"Sun.","Chicago",5,"Columbus",0,,12065
12/03/00,"Sun.","Carolina",0,"Ottawa",2,,11360
12/03/00,"Sun.","NY Rangers",3,"Colorado",6,,18200
12/03/00,"Sun.","NY Islanders",1,"New Jersey",1,"OT",14696
12/04/00,"Mon.","Vancouver",6,"Nashville",3,,13631
12/04/00,"Mon.","Calgary",0,"San Jose",8,,16134
12/04/00,"Mon.","Atlanta",5,"Boston",4,,12787
12/04/00,"Mon.","Toronto",4,"Florida",4,"OT",19144
12/05/00,"Tue.","St. Louis",1,"Anaheim",0,,18410
12/05/00,"Tue.","New Jersey",6,"Colorado",1,,14865
12/05/00,"Tue.","Ottawa",2,"Pittsburgh",4,,17422
12/05/00,"Tue.","Montreal",2,"Buffalo",3,,18754
12/06/00,"Wed.","San Jose",2,"Dallas",2,"OT",17496
12/06/00,"Wed.","Phoenix",1,"Vancouver",1,"OT",13178
12/06/00,"Wed.","Edmonton",4,"Nashville",0,,13113
12/06/00,"Wed.","Columbus",5,"Anaheim",2,,15648
12/06/00,"Wed.","Detroit",0,"Toronto",3,,19995
12/06/00,"Wed.","Florida",1,"NY Islanders",4,,13034
12/06/00,"Wed.","Atlanta",3,"Carolina",5,,13095
12/06/00,"Wed.","Pittsburgh",2,"Boston",3,,13307
12/06/00,"Wed.","Philadelphia",6,"Tampa Bay",3,,19565
12/06/00,"Wed.","NY Rangers",3,"Washington",2,,18200
12/07/00,"Thu.","Los Angeles",5,"Dallas",2,,14425
12/07/00,"Thu.","Calgary",3,"Nashville",0,,15271
12/07/00,"Thu.","Chicago",2,"Minnesota",4,,12644
12/07/00,"Thu.","Buffalo",5,"New Jersey",2,,16193
12/08/00,"Fri.","San Jose",1,"Vancouver",6,,17496
12/08/00,"Fri.","Minnesota",0,"Anaheim",1,"OT",18064
12/08/00,"Fri.","Columbus",3,"Boston",2,"OT",18136
12/08/00,"Fri.","Detroit",5,"Philadelphia",1,,19995
12/08/00,"Fri.","Tampa Bay",0,"Colorado",2,,19826
12/08/00,"Fri.","Atlanta",4,"Florida",3,"OT",15002
12/08/00,"Fri.","NY Rangers",5,"Buffalo",2,,18200
12/08/00,"Fri.","Ottawa",1,"Montreal",0,,18500
12/09/00,"Sat.","Edmonton",2,"Los Angeles",4,,16619
