"Game Date","DOW","Home Team","Score","Away Team","Score",".","Att."
12/09/11,"Fri.","Buffalo",2,"Florida",1,"OT",18690
12/09/11,"Fri.","Washington",4,"Toronto",2,,18506
12/10/11,"Sat.","Los Angeles",1,"Dallas",2,,18118
12/10/11,"Sat.","Calgary",3,"Edmonton",0,,19289
12/10/11,"Sat.","Phoenix",1,"Minnesota",4,,10976
12/10/11,"Sat.","Nashville",3,"Anaheim",2,,17113
12/10/11,"Sat.","St. Louis",1,"San Jose",0,,19150
12/10/11,"Sat.","Columbus",3,"Boston",5,,18175
12/10/11,"Sat.","Detroit",7,"Winnipeg",1,,20066
12/10/11,"Sat.","Philadelphia",5,"Tampa Bay",2,,19772
12/10/11,"Sat.","NY Islanders",3,"Pittsburgh",6,,15638
12/10/11,"Sat.","Ottawa",1,"Vancouver",4,,19171
12/10/11,"Sat.","Buffalo",1,"NY Rangers",4,,18690
12/10/11,"Sat.","New Jersey",1,"Montreal",2,,14210
12/11/11,"Sun.","NY Rangers",6,"Florida",1,,18200
12/11/11,"Sun.","Chicago",3,"San Jose",2,"OT",21456
12/12/11,"Mon.","Tampa Bay",4,"New Jersey",5,,17341
12/13/11,"Tue.","Colorado",4,"San Jose",3,"SO",14374
12/13/11,"Tue.","Winnipeg",2,"Minnesota",1,,15004
12/13/11,"Tue.","Nashville",2,"Calgary",1,,14813
12/13/11,"Tue.","Florida",2,"New Jersey",3,"SO",14669
12/13/11,"Tue.","Montreal",5,"NY Islanders",3,,21273
12/13/11,"Tue.","Columbus",2,"Vancouver",1,"SO",15808
12/13/11,"Tue.","Washington",1,"Philadelphia",5,,18506
12/13/11,"Tue.","Pittsburgh",1,"Detroit",4,,18592
12/13/11,"Tue.","NY Rangers",0,"Dallas",1,,18200
12/13/11,"Tue.","Toronto",2,"Carolina",1,"OT",19509
12/13/11,"Tue.","Buffalo",2,"Ottawa",3,"OT",18690
12/13/11,"Tue.","Boston",3,"Los Angeles",0,,17565
12/14/11,"Wed.","Anaheim",4,"Phoenix",1,,13428
12/14/11,"Wed.","Minnesota",3,"Chicago",4,"SO",19254
12/14/11,"Wed.","Ottawa",2,"Boston",5,,18088
12/15/11,"Thu.","San Jose",5,"Colorado",4,,17562
12/15/11,"Thu.","Phoenix",4,"Edmonton",2,,9397
12/15/11,"Thu.","Winnipeg",0,"Washington",1,,15004
12/15/11,"Thu.","Nashville",4,"Detroit",3,,17113
12/15/11,"Thu.","St. Louis",4,"NY Rangers",1,,18121
12/15/11,"Thu.","Tampa Bay",5,"Calgary",4,"OT",17241
12/15/11,"Thu.","Montreal",3,"Philadelphia",4,,21273
12/15/11,"Thu.","Columbus",1,"Los Angeles",2,,16090
12/15/11,"Thu.","Carolina",4,"Vancouver",3,,15292
12/15/11,"Thu.","NY Islanders",2,"Dallas",3,,9288
12/16/11,"Fri.","Chicago",4,"Anaheim",1,,21528
12/16/11,"Fri.","New Jersey",6,"Dallas",3,,17625
12/16/11,"Fri.","Florida",3,"Calgary",2,"SO",15575
12/16/11,"Fri.","Ottawa",6,"Pittsburgh",4,,19710
12/16/11,"Fri.","Buffalo",5,"Toronto",4,,18690
12/17/11,"Sat.","San Jose",3,"Edmonton",2,,17562
12/17/11,"Sat.","Colorado",2,"Washington",1,,16011
12/17/11,"Sat.","Phoenix",2,"NY Rangers",3,,12172
12/17/11,"Sat.","Minnesota",1,"NY Islanders",2,"SO",18209
12/17/11,"Sat.","Nashville",2,"St. Louis",1,"SO",17113
12/17/11,"Sat.","Columbus",2,"Tampa Bay",3,,16108
12/17/11,"Sat.","Detroit",8,"Los Angeles",2,,20066
12/17/11,"Sat.","Winnipeg",5,"Anaheim",3,,15004
12/17/11,"Sat.","Pittsburgh",8,"Buffalo",3,,18584
12/17/11,"Sat.","Montreal",3,"New Jersey",5,,21273
12/17/11,"Sat.","Toronto",3,"Vancouver",5,,19633
12/17/11,"Sat.","Philadelphia",0,"Boston",6,,19948
12/18/11,"Sun.","St. Louis",6,"Columbus",4,,18611
12/18/11,"Sun.","Chicago",4,"Calgary",2,,21192
12/18/11,"Sun.","Florida",3,"Carolina",2,"OT",15289
12/19/11,"Mon.","Vancouver",4,"Minnesota",0,,18890
12/19/11,"Mon.","Edmonton",2,"Detroit",3,,16839
12/19/11,"Mon.","Colorado",3,"Philadelphia",2,"SO",14889
12/19/11,"Mon.","Dallas",5,"Anaheim",3,,13720
12/19/11,"Mon.","Toronto",2,"Los Angeles",3,"SO",19521
12/19/11,"Mon.","Boston",3,"Montreal",2,,17565
12/20/11,"Tue.","Calgary",2,"Minnesota",1,,19289
12/20/11,"Tue.","Winnipeg",2,"NY Islanders",3,"SO",15004
12/20/11,"Tue.","Florida",1,"Phoenix",2,,17711
12/20/11,"Tue.","Ottawa",4,"Buffalo",1,,18474
12/20/11,"Tue.","Pittsburgh",3,"Chicago",2,,18607
12/20/11,"Tue.","Washington",4,"Nashville",1,,18506
12/20/11,"Tue.","New Jersey",1,"NY Rangers",4,,17625
12/21/11,"Wed.","San Jose",7,"Tampa Bay",2,,17562
12/21/11,"Wed.","Vancouver",4,"Detroit",2,,18890
12/21/11,"Wed.","Colorado",3,"St. Louis",2,,15421
12/21/11,"Wed.","Dallas",1,"Philadelphia",4,,15061
12/21/11,"Wed.","Chicago",5,"Montreal",1,,22081
12/21/11,"Wed.","Carolina",3,"Phoenix",4,,15848
12/22/11,"Thu.","Los Angeles",3,"Anaheim",2,"SO",18118
12/22/11,"Thu.","Edmonton",4,"Minnesota",1,,16839
12/22/11,"Thu.","Calgary",3,"Detroit",2,,19289
12/22/11,"Thu.","Winnipeg",4,"Montreal",0,,15004
12/22/11,"Thu.","Nashville",6,"Columbus",5,,17113
12/22/11,"Thu.","Ottawa",4,"Florida",3,"OT",19296
12/22/11,"Thu.","NY Rangers",4,"NY Islanders",2,,18200
12/22/11,"Thu.","Toronto",3,"Buffalo",2,,19473
12/23/11,"Fri.","San Jose",2,"Los Angeles",1,"SO",17562
12/23/11,"Fri.","Vancouver",1,"Calgary",3,,18890
12/23/11,"Fri.","Phoenix",2,"St. Louis",3,,12650
12/23/11,"Fri.","Colorado",2,"Tampa Bay",1,"OT",16165
12/23/11,"Fri.","Dallas",6,"Nashville",3,,15245
12/23/11,"Fri.","Winnipeg",1,"Pittsburgh",4,,15004
12/23/11,"Fri.","Carolina",2,"Ottawa",1,"OT",14556
12/23/11,"Fri.","NY Rangers",4,"Philadelphia",2,,18200
12/23/11,"Fri.","NY Islanders",3,"Toronto",5,,12432
12/23/11,"Fri.","New Jersey",4,"Washington",3,"SO",14043
12/23/11,"Fri.","Boston",8,"Florida",0,,17565
12/26/11,"Mon.","San Jose",2,"Anaheim",3,,17562
12/26/11,"Mon.","Los Angeles",4,"Phoenix",3,,18118
12/26/11,"Mon.","Vancouver",5,"Edmonton",3,,18890
12/26/11,"Mon.","Chicago",4,"Columbus",1,,21645
12/26/11,"Mon.","Nashville",1,"Detroit",4,,17113
12/26/11,"Mon.","St. Louis",5,"Dallas",3,,18842
12/26/11,"Mon.","Carolina",4,"New Jersey",2,,16121
12/26/11,"Mon.","NY Rangers",3,"NY Islanders",0,,18200
12/26/11,"Mon.","Buffalo",4,"Washington",2,,18690
12/26/11,"Mon.","Minnesota",2,"Colorado",4,,19290
12/27/11,"Tue.","Colorado",1,"Winnipeg",4,,18007
12/27/11,"Tue.","Detroit",3,"St. Louis",2,,20066
12/27/11,"Tue.","Florida",5,"Toronto",3,,20406
12/27/11,"Tue.","Tampa Bay",5,"Philadelphia",1,,19204
12/27/11,"Tue.","Ottawa",2,"Montreal",6,,20500
12/27/11,"Tue.","Columbus",1,"Calgary",2,"SO",16985
12/27/11,"Tue.","Pittsburgh",4,"Carolina",2,,18600
12/28/11,"Wed.","San Jose",2,"Vancouver",3,"OT",17562
12/28/11,"Wed.","Phoenix",1,"Boston",2,"OT",17459
12/28/11,"Wed.","Chicago",0,"Los Angeles",2,,22066
12/28/11,"Wed.","Nashville",2,"Minnesota",1,"SO",17113
12/28/11,"Wed.","Washington",4,"NY Rangers",1,,18506
12/28/11,"Wed.","New Jersey",3,"Buffalo",1,,17625
12/29/11,"Thu.","Anaheim",2,"Vancouver",5,,17544
12/29/11,"Thu.","Colorado",3,"Phoenix",2,,17389
12/29/11,"Thu.","Dallas",1,"Columbus",4,,16555
12/29/11,"Thu.","Winnipeg",1,"Los Angeles",0,"OT",15004
12/29/11,"Thu.","Minnesota",4,"Edmonton",3,,19194
12/29/11,"Thu.","Tampa Bay",4,"Montreal",3,,19204
12/29/11,"Thu.","Carolina",4,"Toronto",3,"OT",17461
12/29/11,"Thu.","Pittsburgh",2,"Philadelphia",4,,18602
12/29/11,"Thu.","NY Islanders",3,"Calgary",1,,14819
12/30/11,"Fri.","Chicago",3,"Detroit",2,,22166
12/30/11,"Fri.","St. Louis",1,"Nashville",2,"SO",19150
12/30/11,"Fri.","Florida",1,"NY Rangers",4,,20238
12/30/11,"Fri.","Ottawa",4,"Calgary",3,"OT",20500
12/30/11,"Fri.","Washington",3,"Buffalo",1,,18506
12/31/11,"Sat.","Los Angeles",4,"Vancouver",1,,18118
12/31/11,"Sat.","Anaheim",2,"Colorado",4,,15119
12/31/11,"Sat.","Dallas",4,"Boston",2,,18532
12/31/11,"Sat.","Columbus",2,"Washington",4,,18199
12/31/11,"Sat.","Detroit",3,"St. Louis",0,,20066
12/31/11,"Sat.","Winnipeg",3,"Toronto",2,,15004
12/31/11,"Sat.","Buffalo",2,"Ottawa",3,"SO",18690
12/31/11,"Sat.","Florida",3,"Montreal",2,,20098
12/31/11,"Sat.","Minnesota",2,"Phoenix",4,,19297
12/31/11,"Sat.","Tampa Bay",5,"Carolina",2,,19204
12/31/11,"Sat.","New Jersey",3,"Pittsburgh",1,,17625
12/31/11,"Sat.","NY Islanders",4,"Edmonton",1,,13807
01/01/12,"Sun.","Nashville",5,"Calgary",3,,17113
01/02/12,"Mon.","Los Angeles",1,"Colorado",2,"SO",18118
01/02/12,"Mon.","Chicago",3,"Edmonton",4,,21216
01/02/12,"Mon.","Vancouver",2,"San Jose",3,"SO",18890
01/02/12,"Mon.","Ottawa",3,"New Jersey",2,"OT",19573
01/02/12,"Mon.","Philadelphia",2,"NY Rangers",3,,46967
01/03/12,"Tue.","Dallas",4,"Detroit",5,,15182
01/03/12,"Tue.","St. Louis",4,"Phoenix",1,,18112
01/03/12,"Tue.","Carolina",3,"NY Islanders",4,"SO",13828
01/03/12,"Tue.","Washington",3,"Calgary",1,,18506
01/03/12,"Tue.","Toronto",7,"Tampa Bay",3,,19425
01/03/12,"Tue.","Buffalo",4,"Edmonton",3,,18690
01/04/12,"Wed.","Anaheim",1,"San Jose",3,,14596
01/04/12,"Wed.","Vancouver",3,"Minnesota",0,,18890
01/04/12,"Wed.","New Jersey",1,"Boston",6,,15832
01/04/12,"Wed.","Montreal",7,"Winnipeg",3,,21273
01/05/12,"Thu.","San Jose",2,"Columbus",1,,17562
01/05/12,"Thu.","Los Angeles",1,"Phoenix",0,"OT",18118
01/05/12,"Thu.","Nashville",1,"Dallas",4,,17113
01/05/12,"Thu.","St. Louis",4,"Edmonton",3,,18428
01/05/12,"Thu.","Ottawa",4,"Tampa Bay",1,,19944
01/05/12,"Thu.","Philadelphia",5,"Chicago",4,,19877
01/05/12,"Thu.","NY Rangers",3,"Florida",2,"OT",18200
01/05/12,"Thu.","Toronto",4,"Winnipeg",0,,19514
01/05/12,"Thu.","Boston",9,"Calgary",0,,17565
01/06/12,"Fri.","Anaheim",4,"NY Islanders",2,,13892
01/06/12,"Fri.","Chicago",0,"Colorado",4,,21807
01/06/12,"Fri.","Carolina",4,"Buffalo",2,,16095
01/06/12,"Fri.","Pittsburgh",1,"NY Rangers",3,,18590
01/06/12,"Fri.","New Jersey",5,"Florida",2,,15793
01/07/12,"Sat.","San Jose",5,"Washington",2,,17562
01/07/12,"Sat.","Calgary",3,"Minnesota",1,,19289
01/07/12,"Sat.","Phoenix",5,"NY Islanders",1,,13350
01/07/12,"Sat.","Nashville",5,"Carolina",2,,17113
01/07/12,"Sat.","St. Louis",4,"Colorado",0,,19150
01/07/12,"Sat.","Pittsburgh",1,"New Jersey",3,,18594
01/07/12,"Sat.","Montreal",3,"Tampa Bay",1,,21273
01/07/12,"Sat.","Toronto",4,"Detroit",3,,19536
01/07/12,"Sat.","Buffalo",1,"Winnipeg",2,"OT",18690
01/07/12,"Sat.","Los Angeles",0,"Columbus",1,,18118
01/07/12,"Sat.","Dallas",4,"Edmonton",1,,16122
01/07/12,"Sat.","Philadelphia",3,"Ottawa",2,"OT",19792
01/07/12,"Sat.","Boston",3,"Vancouver",4,,17565
01/08/12,"Sun.","Anaheim",7,"Columbus",4,,13053
01/08/12,"Sun.","Chicago",2,"Detroit",3,"OT",21858
01/08/12,"Sun.","Ottawa",6,"Philadelphia",4,,20028
01/09/12,"Mon.","Los Angeles",5,"Washington",2,,18118
01/09/12,"Mon.","Florida",2,"Vancouver",1,,16712
01/10/12,"Tue.","Anaheim",5,"Dallas",2,,12152
01/10/12,"Tue.","Calgary",6,"New Jersey",3,,19289
01/10/12,"Tue.","Colorado",1,"Nashville",4,,14417
01/10/12,"Tue.","Chicago",5,"Columbus",2,,21229
01/10/12,"Tue.","Minnesota",5,"San Jose",4,"SO",18986
01/10/12,"Tue.","Tampa Bay",4,"Vancouver",5,"SO",17630
01/10/12,"Tue.","Montreal",0,"St. Louis",3,,21273
01/10/12,"Tue.","Carolina",1,"Philadelphia",2,,14511
01/10/12,"Tue.","Pittsburgh",1,"Ottawa",5,,18603
01/10/12,"Tue.","NY Rangers",2,"Phoenix",1,"SO",18200
01/10/12,"Tue.","NY Islanders",5,"Detroit",1,,12864
01/10/12,"Tue.","Toronto",2,"Buffalo",0,,19431
01/10/12,"Tue.","Boston",5,"Winnipeg",3,,17565
01/11/12,"Wed.","Edmonton",1,"New Jersey",2,"OT",16839
01/11/12,"Wed.","Washington",1,"Pittsburgh",0,,18506
01/12/12,"Thu.","Los Angeles",4,"Dallas",5,"SO",18118
01/12/12,"Thu.","Calgary",1,"Anaheim",0,"OT",19289
01/12/12,"Thu.","Chicago",5,"Minnesota",2,,21490
01/12/12,"Thu.","Winnipeg",0,"San Jose",2,,15004
01/12/12,"Thu.","Nashville",3,"Colorado",2,"OT",16905
01/12/12,"Thu.","St. Louis",2,"Vancouver",3,"OT",18231
01/12/12,"Thu.","Detroit",3,"Phoenix",2,"SO",20066
01/12/12,"Thu.","Tampa Bay",2,"Carolina",5,,16553
01/12/12,"Thu.","NY Rangers",0,"Ottawa",3,,18200
01/12/12,"Thu.","NY Islanders",2,"Philadelphia",3,,11751
01/12/12,"Thu.","Boston",2,"Montreal",1,,17565
01/13/12,"Fri.","Edmonton",0,"Anaheim",5,,16839
01/13/12,"Fri.","Florida",1,"Pittsburgh",4,,18658
01/13/12,"Fri.","Buffalo",3,"Toronto",2,,18690
01/13/12,"Fri.","Columbus",4,"Phoenix",3,,14119
01/13/12,"Fri.","Washington",4,"Tampa Bay",3,,18506
01/14/12,"Sat.","Calgary",1,"Los Angeles",4,,19289
01/14/12,"Sat.","Nashville",4,"Philadelphia",2,,17113
01/14/12,"Sat.","St. Louis",3,"Minnesota",2,"SO",19150
01/14/12,"Sat.","Columbus",1,"San Jose",2,,16582
01/14/12,"Sat.","Carolina",4,"Boston",2,,18680
01/14/12,"Sat.","NY Islanders",4,"Buffalo",2,,13848
01/14/12,"Sat.","Montreal",2,"Ottawa",3,"SO",21273
01/14/12,"Sat.","Toronto",0,"NY Rangers",3,,19617
01/14/12,"Sat.","Winnipeg",1,"New Jersey",2,,15004
01/14/12,"Sat.","Dallas",1,"Colorado",2,,15838
01/14/12,"Sat.","Detroit",3,"Chicago",2,"OT",20066
01/15/12,"Sun.","Vancouver",2,"Anaheim",4,,18890
01/15/12,"Sun.","Edmonton",2,"Los Angeles",1,"OT",16839
01/15/12,"Sun.","Chicago",4,"San Jose",3,,21645
01/15/12,"Sun.","Montreal",4,"NY Rangers",1,,21273
01/15/12,"Sun.","Washington",2,"Carolina",1,,18506
01/15/12,"Sun.","Tampa Bay",3,"Pittsburgh",6,,19204
01/16/12,"Mon.","Detroit",5,"Buffalo",0,,20066
01/16/12,"Mon.","Florida",2,"Boston",3,"SO",19018
01/16/12,"Mon.","Ottawa",0,"Winnipeg",2,,19927
01/16/12,"Mon.","Phoenix",6,"Colorado",1,,12757
01/16/12,"Mon.","NY Islanders",1,"Nashville",3,,10755
01/16/12,"Mon.","St. Louis",1,"Dallas",0,,18036
01/17/12,"Tue.","Toronto",2,"Ottawa",3,,19615
01/17/12,"Tue.","New Jersey",5,"Winnipeg",1,,14129
01/17/12,"Tue.","Philadelphia",5,"Minnesota",1,,19787
01/17/12,"Tue.","Pittsburgh",2,"Carolina",1,"SO",18535
01/17/12,"Tue.","Washington",0,"NY Islanders",3,,18506
01/17/12,"Tue.","Columbus",4,"Edmonton",2,,13814
01/17/12,"Tue.","NY Rangers",3,"Nashville",0,,18200
01/17/12,"Tue.","Tampa Bay",5,"Boston",3,,19204
01/17/12,"Tue.","Dallas",2,"Detroit",3,"SO",15148
01/17/12,"Tue.","Vancouver",2,"Los Angeles",3,"SO",18890
01/17/12,"Tue.","San Jose",2,"Calgary",1,"SO",17562
01/18/12,"Wed.","Montreal",0,"Washington",3,,21273
01/18/12,"Wed.","Chicago",6,"Buffalo",2,,21114
01/18/12,"Wed.","Colorado",4,"Florida",3,"OT",13465
01/18/12,"Wed.","Anaheim",6,"Phoenix",2,,12281
01/19/12,"Thu.","Toronto",4,"Minnesota",1,,19421
01/19/12,"Thu.","New Jersey",1,"Boston",4,,14941
01/19/12,"Thu.","NY Rangers",1,"Pittsburgh",4,,18200
01/19/12,"Thu.","Philadelphia",1,"NY Islanders",4,,19796
01/19/12,"Thu.","Columbus",0,"Nashville",3,,17233
01/19/12,"Thu.","St. Louis",1,"Edmonton",0,,17432
01/19/12,"Thu.","Winnipeg",4,"Buffalo",1,,15004
01/19/12,"Thu.","Phoenix",2,"Detroit",3,"SO",15067
01/19/12,"Thu.","Los Angeles",1,"Calgary",2,"SO",18118
01/19/12,"Thu.","San Jose",1,"Ottawa",4,,17562
01/20/12,"Fri.","Pittsburgh",5,"Montreal",4,"SO",18588
01/20/12,"Fri.","Carolina",3,"Washington",0,,17507
01/20/12,"Fri.","Chicago",3,"Florida",1,,21555
01/20/12,"Fri.","Dallas",1,"Tampa Bay",2,,14836
01/21/12,"Sat.","Boston",2,"NY Rangers",3,"OT",17565
01/21/12,"Sat.","New Jersey",1,"Philadelphia",4,,16251
01/21/12,"Sat.","Vancouver",4,"San Jose",3,,18890
01/21/12,"Sat.","Anaheim",2,"Ottawa",1,,15500
01/21/12,"Sat.","Toronto",1,"Montreal",3,,19643
01/21/12,"Sat.","NY Islanders",2,"Carolina",1,"OT",13622
01/21/12,"Sat.","Detroit",3,"Columbus",2,"SO",20066
01/21/12,"Sat.","Winnipeg",3,"Florida",4,"SO",15004
01/21/12,"Sat.","St. Louis",4,"Buffalo",2,,19150
01/21/12,"Sat.","Nashville",5,"Chicago",2,,17113
01/21/12,"Sat.","Phoenix",3,"Tampa Bay",4,,12714
01/21/12,"Sat.","Minnesota",5,"Dallas",2,,19213
01/21/12,"Sat.","Edmonton",2,"Calgary",6,,16839
01/21/12,"Sat.","Los Angeles",1,"Colorado",3,,18118
01/22/12,"Sun.","Pittsburgh",4,"Washington",3,"OT",18565
01/22/12,"Sun.","Philadelphia",5,"Boston",6,"SO",19851
01/22/12,"Sun.","Anaheim",3,"Colorado",2,,14004
01/23/12,"Mon.","Toronto",3,"NY Islanders",0,,19570
01/23/12,"Mon.","Carolina",2,"Winnipeg",1,,16045
01/23/12,"Mon.","Detroit",3,"St. Louis",1,,20066
01/23/12,"Mon.","Nashville",4,"Columbus",1,,14310
01/23/12,"Mon.","Edmonton",2,"San Jose",1,"SO",16839
01/23/12,"Mon.","Los Angeles",4,"Ottawa",1,,18118
01/24/12,"Tue.","New Jersey",1,"Buffalo",2,"SO",13735
01/24/12,"Tue.","NY Islanders",3,"Toronto",4,"OT",10888
01/24/12,"Tue.","NY Rangers",3,"Winnipeg",0,,18200
01/24/12,"Tue.","Washington",5,"Boston",3,,18506
01/24/12,"Tue.","Tampa Bay",4,"Columbus",2,,16859
01/24/12,"Tue.","Florida",2,"Philadelphia",3,"SO",17737
01/24/12,"Tue.","St. Louis",2,"Pittsburgh",3,"SO",18471
01/24/12,"Tue.","Chicago",1,"Nashville",3,,21279
01/24/12,"Tue.","Dallas",1,"Anaheim",0,,12141
01/24/12,"Tue.","Colorado",2,"Minnesota",3,,16291
01/24/12,"Tue.","Calgary",0,"San Jose",1,,19289
01/24/12,"Tue.","Phoenix",3,"Ottawa",2,,8061
01/24/12,"Tue.","Vancouver",3,"Edmonton",2,"SO",18890
01/25/12,"Wed.","Montreal",7,"Detroit",2,,21273
01/31/12,"Tue.","Boston",4,"Ottawa",3,,17565
01/31/12,"Tue.","New Jersey",4,"NY Rangers",3,"SO",17625
01/31/12,"Tue.","Philadelphia",1,"Winnipeg",2,"SO",19874
01/31/12,"Tue.","Pittsburgh",5,"Toronto",4,"SO",18550
01/31/12,"Tue.","Carolina",2,"NY Islanders",5,,15575
01/31/12,"Tue.","Montreal",1,"Buffalo",3,,21273
01/31/12,"Tue.","Tampa Bay",4,"Washington",3,"OT",17754
01/31/12,"Tue.","Minnesota",4,"Nashville",5,,17325
01/31/12,"Tue.","Calgary",1,"Detroit",3,,19289
01/31/12,"Tue.","Phoenix",1,"Anaheim",4,,10579
01/31/12,"Tue.","Edmonton",3,"Colorado",2,,16839
01/31/12,"Tue.","Vancouver",3,"Chicago",2,"OT",18890
01/31/12,"Tue.","San Jose",6,"Columbus",0,,17562
02/01/12,"Wed.","Buffalo",0,"NY Rangers",1,"SO",18690
02/01/12,"Wed.","Toronto",1,"Pittsburgh",0,,19542
02/01/12,"Wed.","Florida",4,"Washington",2,,15231
02/01/12,"Wed.","Anaheim",2,"Dallas",6,,12701
02/01/12,"Wed.","Los Angeles",3,"Columbus",2,,18118
02/02/12,"Thu.","Boston",0,"Carolina",3,,17565
02/02/12,"Thu.","New Jersey",5,"Montreal",3,,13283
02/02/12,"Thu.","Philadelphia",4,"Nashville",1,,19823
02/02/12,"Thu.","Tampa Bay",1,"Winnipeg",2,"OT",16923
02/02/12,"Thu.","Colorado",0,"Minnesota",1,,14186
02/02/12,"Thu.","Edmonton",8,"Chicago",4,,16839
02/02/12,"Thu.","Vancouver",3,"Detroit",4,"SO",18890
02/02/12,"Thu.","San Jose",5,"Dallas",2,,17562
02/03/12,"Fri.","Ottawa",1,"NY Islanders",2,"OT",18252
02/03/12,"Fri.","Florida",2,"Winnipeg",1,,16773
02/03/12,"Fri.","St. Louis",1,"Los Angeles",0,,18811
02/03/12,"Fri.","Calgary",3,"Chicago",1,,19289
02/03/12,"Fri.","Anaheim",2,"Columbus",3,"OT",13358
02/04/12,"Sat.","Boston",1,"Pittsburgh",2,,17565
02/04/12,"Sat.","Philadelphia",4,"New Jersey",6,,19862
02/04/12,"Sat.","Montreal",0,"Washington",3,,21273
02/04/12,"Sat.","Colorado",2,"Vancouver",3,"SO",17024
02/04/12,"Sat.","Ottawa",0,"Toronto",5,,20500
02/04/12,"Sat.","NY Islanders",3,"Buffalo",4,"SO",14618
02/04/12,"Sat.","Carolina",2,"Los Angeles",1,,18680
02/04/12,"Sat.","Tampa Bay",6,"Florida",3,,19204
02/04/12,"Sat.","Nashville",3,"St. Louis",1,,17113
02/04/12,"Sat.","Dallas",2,"Minnesota",1,"SO",18532
02/04/12,"Sat.","Phoenix",5,"San Jose",3,,12979
02/04/12,"Sat.","Edmonton",5,"Detroit",4,"SO",16839
02/05/12,"Sun.","Washington",1,"Boston",4,,18506
02/05/12,"Sun.","New Jersey",5,"Pittsburgh",2,,14707
02/05/12,"Sun.","NY Rangers",5,"Philadelphia",2,,18200
02/05/12,"Sun.","Montreal",3,"Winnipeg",0,,21273
02/06/12,"Mon.","Toronto",6,"Edmonton",3,,19581
02/06/12,"Mon.","Phoenix",3,"Detroit",1,,12687
02/06/12,"Mon.","Anaheim",3,"Calgary",2,"SO",12096
02/07/12,"Tue.","NY Rangers",0,"New Jersey",1,,18200
02/07/12,"Tue.","Philadelphia",0,"NY Islanders",1,"SO",19614
02/07/12,"Tue.","Washington",4,"Florida",0,,18506
02/07/12,"Tue.","Columbus",3,"Minnesota",1,,11237
02/07/12,"Tue.","Montreal",3,"Pittsburgh",2,"SO",21273
02/07/12,"Tue.","Ottawa",1,"St. Louis",3,,18952
02/07/12,"Tue.","Tampa Bay",1,"Los Angeles",3,,16489
02/07/12,"Tue.","Nashville",3,"Vancouver",4,"SO",16232
02/07/12,"Tue.","Winnipeg",2,"Toronto",1,,15004
02/07/12,"Tue.","Dallas",1,"Phoenix",4,,11162
02/07/12,"Tue.","Colorado",5,"Chicago",2,,16553
02/08/12,"Wed.","Buffalo",6,"Boston",0,,18690
02/08/12,"Wed.","Detroit",4,"Edmonton",2,,20066
02/08/12,"Wed.","Anaheim",3,"Carolina",2,"OT",12675
02/08/12,"Wed.","San Jose",3,"Calgary",4,,17562
02/09/12,"Thu.","New Jersey",3,"St. Louis",4,"SO",15021
02/09/12,"Thu.","NY Islanders",2,"Montreal",4,,12312
02/09/12,"Thu.","NY Rangers",4,"Tampa Bay",3,"OT",18200
02/09/12,"Thu.","Philadelphia",4,"Toronto",3,,19684
02/09/12,"Thu.","Washington",2,"Winnipeg",3,"SO",18506
02/09/12,"Thu.","Columbus",2,"Dallas",4,,15943
02/09/12,"Thu.","Ottawa",4,"Nashville",3,,18592
02/09/12,"Thu.","Florida",3,"Los Angeles",1,,14929
02/09/12,"Thu.","Minnesota",2,"Vancouver",5,,17859
02/09/12,"Thu.","Phoenix",2,"Calgary",1,"OT",10048
02/10/12,"Fri.","Buffalo",3,"Dallas",2,"SO",18690
02/10/12,"Fri.","Detroit",2,"Anaheim",1,"SO",20066
02/10/12,"Fri.","Colorado",4,"Carolina",3,"OT",16854
02/10/12,"Fri.","San Jose",5,"Chicago",3,,17562
02/11/12,"Sat.","Boston",4,"Nashville",3,"SO",17565
02/11/12,"Sat.","New Jersey",1,"Florida",3,,14938
02/11/12,"Sat.","NY Islanders",2,"Los Angeles",1,"OT",13079
02/11/12,"Sat.","Philadelphia",2,"NY Rangers",5,,19915
02/11/12,"Sat.","Pittsburgh",8,"Winnipeg",5,,18602
02/11/12,"Sat.","Ottawa",3,"Edmonton",4,"OT",20085
02/11/12,"Sat.","Buffalo",1,"Tampa Bay",2,,18690
02/11/12,"Sat.","Toronto",0,"Montreal",5,,19685
02/11/12,"Sat.","St. Louis",3,"Colorado",2,"OT",19150
02/11/12,"Sat.","Minnesota",1,"Columbus",3,,18958
02/11/12,"Sat.","Phoenix",3,"Chicago",0,,17353
02/11/12,"Sat.","Calgary",3,"Vancouver",2,"SO",19289
02/12/12,"Sun.","NY Rangers",3,"Washington",2,,18200
02/12/12,"Sun.","NY Islanders",1,"Florida",4,,14179
02/12/12,"Sun.","Columbus",3,"Anaheim",5,,14033
02/12/12,"Sun.","Dallas",2,"Los Angeles",4,,12191
02/12/12,"Sun.","Pittsburgh",4,"Tampa Bay",2,,18506
02/12/12,"Sun.","St. Louis",3,"San Jose",0,,18447
02/12/12,"Sun.","Detroit",4,"Philadelphia",3,,20066
02/13/12,"Mon.","Washington",3,"San Jose",5,,18506
02/13/12,"Mon.","Montreal",3,"Carolina",5,,21273
02/13/12,"Mon.","Vancouver",2,"Phoenix",1,"SO",18890
02/14/12,"Tue.","Boston",0,"NY Rangers",3,,17565
02/14/12,"Tue.","Buffalo",1,"New Jersey",4,,18690
